City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Amaravati,2019-07-10,13.03,29.59,5.45,25.64,31.09,2.13,0.51,20.09,32.1,0.15,1.14,0.11,32.1,Good
Amaravati,2019-07-11,11.17,25.03,,,31.44,2.44,0.34,23.89,26.88,0.2,1.2,,32.75,Good
Amaravati,2019-07-12,11.65,27.15,5.28,22.68,27.96,2.06,,22.58,25.94,0.15,2.15,0.18,28.35,Good
Amaravati,2019-07-13,17.22,,1.25,4.58,5.83,3.6,0.42,14.79,36.77,0.2,1.3,0.25,36.77,Good
Amaravati,2019-07-14,12.68,20.52,0.74,,4.44,2.84,0.4,15.89,,0.03,0.56,0.17,31.62,Good
Amaravati,2019-07-15,,22.63,2.92,9.95,12.87,2.99,0.36,16.35,32.13,0.12,,0.22,32.13,Good
Amaravati,2019-07-16,14.44,40.44,4.68,17.05,21.73,2.72,0.47,15.46,27.69,0.18,2.6,0.29,40.44,Good
Amaravati,2019-07-17,21.86,56.69,4.74,19.35,,5.9,0.45,19.19,31.87,2.57831277426145,16.07,0.39,56.69,Satisfactory
Amaravati,2019-07-18,16.18,39.97,3.29,16.01,,,0.43,12.93,35.8,0.18,2.28,0.21,39.97,Good
Amaravati,2019-07-19,22.28,42.15,2.14,13.16,15.3,6.07,0.54,,,0.08,,0.26,42.15,Good
Amaravati,2019-07-20,11.14,18.23,1.11,5.65,6.760000000000001,5.5,0.44,13.82,37.65,0.05,1.13,0.26,37.65,Good
Amaravati,2019-07-21,14.72,,1.25,4.64,5.89,4.81,0.49,9.71,34.63,0.03,0.98,0.18,34.63,Good
Amaravati,2019-07-22,12.89,26.39,2.53,9.64,12.17,4.25,,15.68,,0.09,1.26,0.2,29.49,Good
Amaravati,2019-07-23,13.53,23.73,8.56,12.71,21.270000000000003,3.87,0.42,15.77,,0.09,,0.16,23.73,Good
Amaravati,2019-07-24,9.92,23.28,2.09,7.06,9.15,3.02,0.32,,24.9,0.11,0.85,0.12,24.9,Good
Amaravati,2019-07-25,11.23,25.46,12.82,24.43,37.25,2.84,0.38,21.66,27.89,0.11,1.35,0.27,30.5375,Good
Amaravati,2019-07-26,7.48,15.84,4.57,10.04,14.61,3.4,0.38,12.51,,0.09,0.96,0.15,20.01,Good
Amaravati,2019-07-27,12.52,30.89,,3.94,,3.12,0.55,14.14,22.33,,0.94,0.16,30.89,Good
Amaravati,2019-07-28,13.25,37.61,0.65,2.08,2.73,2.17,0.33,12.58,22.05,,0.38,,37.61,Good
Amaravati,2019-07-29,10.89,26.77,,11.39,,2.47,0.56,21.15,19.61,0.1,0.84,0.15,28.000000000000004,Good
Amaravati,2019-07-30,8.0,22.87,5.36,10.03,15.39,1.87,0.31,14.72,22.5,0.19,0.98,0.13,22.87,Good
Amaravati,2019-07-31,10.62,26.84,2.17,4.4,6.57,2.59,0.38,,24.46,0.2,0.88,0.11,26.84,Good
Amaravati,2019-08-01,,21.35,1.77,4.43,6.199999999999999,2.43,0.39,13.83,20.11,,0.5,0.21,21.35,Good
Amaravati,2019-08-02,6.85,13.3,1.61,,3.13,,0.46,,18.07,0.04,0.26,0.1,23.0,Good
Amaravati,2019-08-03,9.31,19.98,1.48,,4.83,4.4,0.32,11.83,20.23,0.09,,0.1,20.23,Good
Amaravati,2019-08-04,9.09,18.33,1.68,4.02,5.699999999999999,6.13,0.34,10.88,23.92,0.19,0.4,0.1,23.92,Good
Amaravati,2019-08-05,7.53,24.18,2.74,6.1,8.84,6.38,0.34,26.08,26.62,0.35,0.49,0.1,32.599999999999994,Good
Amaravati,2019-08-06,6.89,13.83,2.96,6.48,9.44,6.28,0.34,13.35,21.06,0.06,,0.12,21.06,Good
Amaravati,2019-08-07,7.35,,3.22,6.38,9.6,6.23,0.46,11.57,21.64,0.22,,0.1,23.0,Good
Amaravati,2019-08-08,7.45,19.56,3.47,7.66,11.13,,0.27,11.94,22.68,,0.5,,22.68,Good
Amaravati,2019-08-09,10.88,30.31,3.17,,13.28,6.98,0.41,11.86,22.62,0.12,1.08,0.16,30.31,Good
Amaravati,2019-08-10,13.49,37.83,2.45,7.57,10.02,7.17,0.5,19.01,27.18,0.29,0.78,,37.83,Good
Amaravati,2019-08-11,16.6,47.35,2.07,6.74,8.81,6.66,0.6,15.64,31.28,0.28,0.94,0.14,47.35,Good
Amaravati,2019-08-12,110.52046407748196,43.56,1.89,7.45,9.34,6.45,0.32,12.44,25.4,0.37,0.73,0.3299999999999999,43.56,Good
Amaravati,2019-08-13,21.22,47.97,4.77643216097224,24.062035175440062,28.838467336408645,8.375,0.815,12.3,30.425,0.29,1.74,0.52,47.97,Good
Amaravati,2019-08-14,,52.38,4.37,15.26,19.63,10.3,1.31,12.16,,0.21,2.75,0.71,62.43333333333333,Satisfactory
Amaravati,2019-08-15,24.56,47.61,2.23,9.16,,14.56,0.58,,33.97,0.19,1.87,0.52,47.61,Good
Amaravati,2019-08-16,15.75,34.12,2.8,9.34,12.14,12.08,0.4,28.32,36.06,0.16,1.66,0.17,36.06,Good
Amaravati,2019-08-17,17.54,31.8,2.74,9.58,12.32,13.57,0.42,,28.25,0.28,3.35,0.12,31.8,Good
Amaravati,2019-08-18,17.186,,,24.0620351754656,28.83846733639574,13.186,0.433,19.265,28.681,0.27,3.139,,32.82,Good
Amaravati,2019-08-19,16.832,33.84,4.776432160983449,24.06203517542885,28.838467336408986,12.802,0.446,17.84,29.112,0.26,,0.1399999999999999,33.84,Good
Amaravati,2019-08-20,16.477999999999998,34.86,4.776432160972027,24.062035175440784,28.8384673364091,12.418,0.459,16.415,29.543,0.25,2.717,0.15,34.86,Good
Amaravati,2019-08-21,16.124,35.88,4.776432160816496,24.062035175860704,28.838467336677382,12.034,0.472,14.990000000000002,29.974,0.24,2.506,0.16,35.88,Good
Amaravati,2019-08-22,15.77,36.9,4.77643216081046,24.06203517586386,28.83846733667417,11.65,0.485,13.565,30.405,0.23,2.295,0.1699999999999999,36.9,Good
Amaravati,2019-08-23,43.58453723278134,37.92,4.776432160804427,24.062035175866978,,11.266,0.498,12.14,30.836,0.22,2.084,0.18,37.92,Good
Amaravati,2019-08-24,15.062,38.94,4.776432160960747,24.06203517564308,28.83846733660652,10.882,0.511,10.715000000000002,31.267000000000003,0.21,1.873,0.19,38.94,Good
Amaravati,2019-08-25,14.708,39.96,4.776432160957411,24.062035175561824,28.83846733651876,10.498,0.524,9.29,31.698,0.2,1.662,0.2,39.96,Good
Amaravati,2019-08-26,14.354,40.98,4.776432161003919,,,10.114,0.537,7.865,,0.19,,0.21,40.98,Good
Amaravati,2019-08-27,14.0,42.0,6.39,22.75,29.14,,0.55,6.44,32.56,0.18,1.24,0.22,42.0,Good
Amaravati,2019-08-28,15.8,44.75,3.71,12.43,16.14,14.64,0.62,11.3,36.47,0.12,0.95,0.23,44.75,Good
Amaravati,2019-08-29,14.98,,4.5,,,15.31,,14.17,29.78,,0.75,0.14,36.58,Good
Amaravati,2019-08-30,10.11,23.08,23.03,14.19,37.22,24.24,0.45,16.84,23.09,0.13,0.99,0.13,23.09,Good
Amaravati,2019-08-31,10.39657894736842,23.387894736842103,4.776432161520107,24.062035174773616,28.83846733630528,24.138684210526318,0.45,16.82921052631579,23.46710526315789,0.1294736842105263,0.986578947368421,0.1328947368421052,30.07754396846702,Good
Amaravati,2019-09-01,10.68315789473684,23.695789473684208,4.776432161799777,24.062035174437494,28.83846733625712,24.03736842105263,0.45,16.818421052631578,23.844210526315788,0.1289473684210526,0.983157894736842,,30.077543968046868,Good
Amaravati,2019-09-02,10.969736842105265,24.003684210526316,,24.06203517338721,28.83846733606417,23.936052631578946,0.45,16.80763157894737,24.221315789473685,,0.9797368421052632,0.1386842105263158,30.07754396673401,Good
Amaravati,2019-09-03,11.256315789473684,24.31157894736842,4.7764321608268805,24.0620351758627,28.838467336690744,23.83473684210526,0.45,16.796842105263156,24.59842105263158,0.1278947368421052,,0.141578947368421,30.077543969828376,Good
Amaravati,2019-09-04,11.542894736842104,24.61947368421053,4.776432160820841,24.062035175865848,28.838467336687525,23.733421052631577,0.45,16.786052631578947,24.975526315789477,0.1273684210526315,0.9728947368421051,0.1444736842105263,30.07754396983231,Good
Amaravati,2019-09-05,11.829473684210528,24.92736842105263,4.776432160814798,24.06203517586897,,23.632105263157893,0.45,16.775263157894738,25.352631578947367,0.1268421052631579,0.9694736842105264,0.1473684210526316,30.077543969836217,Good
Amaravati,2019-09-06,12.116052631578947,25.23526315789473,4.776432160808737,24.062035175872143,28.83846733668105,23.53078947368421,0.45,16.764473684210525,25.729736842105265,0.1263157894736842,0.9660526315789474,,30.07754396984018,Good
Amaravati,2019-09-07,,25.54315789473684,4.776432160802697,24.062035175875284,28.838467336677827,23.429473684210524,0.45,,26.10684210526316,0.1257894736842105,0.9626315789473684,0.1531578947368421,30.077543969844104,Good
Amaravati,2019-09-08,12.689210526315788,25.851052631578945,4.7764321607966576,24.06203517587842,28.83846733667459,23.32815789473684,0.45,16.742894736842103,26.48394736842105,0.1252631578947368,0.9592105263157896,0.1560526315789473,30.077543969848023,Good
Amaravati,2019-09-09,12.975789473684207,26.158947368421053,4.776432160831165,24.062035175857176,,23.22684210526316,0.45,16.732105263157894,,0.1247368421052631,0.9557894736842104,0.1589473684210526,30.07754396982147,Good
Amaravati,2019-09-10,13.262368421052631,26.46684210526316,4.776432160825108,24.06203517586031,28.838467336686303,23.12552631578947,0.45,16.721315789473685,27.238157894736844,0.1242105263157894,0.9523684210526316,0.1618421052631579,30.077543969825385,Good
Amaravati,2019-09-11,13.548947368421052,26.774736842105263,4.776432160819072,24.06203517586346,28.838467336683085,23.024210526315787,0.45,16.710526315789473,27.615263157894734,0.1236842105263157,0.9489473684210528,0.1647368421052631,30.077543969829325,Good
Amaravati,2019-09-12,13.835526315789473,27.082631578947368,4.776432160813014,24.06203517586661,28.83846733667985,22.922894736842103,0.45,16.699736842105263,27.992368421052632,0.1231578947368421,0.9455263157894735,0.1676315789473684,30.077543969833265,Good
Amaravati,2019-09-13,14.122105263157897,27.390526315789472,,24.062035175869752,28.83846733667661,22.82157894736842,0.45,16.68894736842105,28.36947368421053,0.1226315789473684,0.9421052631578948,0.1705263157894737,30.07754396983719,Good
Amaravati,2019-09-14,,27.698421052631577,4.776432160800903,24.06203517587291,28.83846733667337,22.72026315789473,0.45,16.67815789473684,28.74657894736842,0.1221052631578947,0.9386842105263158,0.1734210526315789,30.077543969841138,Good
Amaravati,2019-09-15,14.695263157894736,28.00631578947368,4.776432160794895,,,22.61894736842105,0.45,16.667368421052632,29.12368421052632,,0.9352631578947368,0.1763157894736842,30.07754396984504,Good
Amaravati,2019-09-16,14.981842105263157,28.31421052631579,4.776432160829375,24.0620351758548,28.83846733668511,22.51763157894737,0.45,16.65657894736842,29.50078947368421,0.1210526315789473,0.931842105263158,0.1792105263157895,30.0775439698185,Good
Amaravati,2019-09-17,15.268421052631576,28.62210526315789,4.776432160823353,,28.838467336681884,22.41631578947369,0.45,16.64578947368421,29.877894736842105,0.1205263157894736,0.9284210526315788,0.1821052631578947,30.07754396982241,Good
Amaravati,2019-09-18,,,4.776432160817306,24.062035175861087,28.838467336678665,22.315,,16.634999999999998,30.255000000000003,0.12,0.925,0.185,30.255000000000003,Good
Amaravati,2019-09-19,15.84157894736842,29.237894736842104,4.776432160811256,24.06203517586423,28.838467336675432,22.21368421052632,0.45,16.62421052631579,30.632105263157897,0.1194736842105263,0.921578947368421,0.1878947368421052,30.632105263157897,Good
Amaravati,2019-09-20,,29.54578947368421,4.776432160805202,24.06203517586738,28.8384673366722,22.112368421052636,0.45,16.61342105263158,31.00921052631579,0.1189473684210526,0.918157894736842,0.1907894736842105,31.00921052631579,Good
Amaravati,2019-09-21,16.414736842105263,29.85368421052632,4.776432160799169,24.06203517587051,28.838467336668963,22.01105263157895,0.45,16.602631578947367,31.386315789473684,,0.9147368421052632,0.1936842105263158,31.386315789473684,Good
Amaravati,2019-09-22,16.701315789473682,30.16157894736842,4.776432160793123,24.062035175873657,28.838467336665733,21.909736842105264,0.45,16.591842105263158,31.76342105263158,0.1178947368421052,0.9113157894736842,,31.76342105263158,Good
Amaravati,2019-09-23,16.987894736842104,30.469473684210527,4.776432160827609,,28.838467336680694,21.80842105263158,0.45,16.58105263157895,32.14052631578947,0.1173684210526315,0.9078947368421052,0.1994736842105263,32.14052631578947,Good
Amaravati,2019-09-24,17.274473684210527,30.777368421052632,4.776432160821587,24.06203517585554,28.838467336677454,21.707105263157896,0.45,16.570263157894736,32.51763157894737,0.1168421052631579,0.9044736842105264,0.2023684210526316,32.51763157894737,Good
Amaravati,2019-09-25,17.561052631578946,31.085263157894737,4.77643216081553,24.062035175858693,28.838467336674217,21.60578947368421,0.45,16.559473684210527,32.89473684210526,0.1163157894736842,0.9010526315789472,0.2052631578947368,32.89473684210526,Good
Amaravati,2019-09-26,17.847631578947368,31.39315789473684,4.776432160809479,24.062035175861848,28.838467336670995,21.504473684210527,0.45,16.548684210526314,33.27184210526316,0.1157894736842105,0.8976315789473684,0.2081578947368421,33.27184210526316,Good
Amaravati,2019-09-27,18.13421052631579,31.701052631578943,4.776432160803433,24.062035175864985,28.83846733666775,21.403157894736843,0.45,,33.648947368421055,0.1152631578947368,0.8942105263157895,0.2110526315789473,33.648947368421055,Good
Amaravati,2019-09-28,18.42078947368421,32.008947368421055,4.776432160797379,24.06203517586813,28.83846733666451,21.30184210526316,0.45,16.527105263157896,34.02605263157895,0.1147368421052631,0.8907894736842106,0.2139473684210526,34.02605263157895,Good
Amaravati,2019-09-29,18.70736842105263,32.31684210526316,4.776432160791353,24.06203517587128,28.838467336661303,21.200526315789475,0.45,16.516315789473683,34.40315789473684,0.1142105263157894,0.8873684210526316,0.2168421052631579,34.40315789473684,Good
Amaravati,2019-09-30,18.99394736842105,32.624736842105264,4.776432160825854,24.06203517585002,28.83846733667625,21.09921052631579,0.45,16.505526315789474,34.78026315789474,,0.8839473684210526,0.2197368421052631,34.78026315789474,Good
Amaravati,2019-10-01,19.280526315789476,32.932631578947365,4.77643216082768,24.06203517586308,28.838467336692016,20.997894736842103,0.45,16.49473684210526,35.15736842105263,0.1131578947368421,0.8805263157894737,0.2226315789473684,35.15736842105263,Good
Amaravati,2019-10-02,19.56710526315789,33.240526315789474,4.776432160821615,24.06203517586624,28.83846733668878,20.896578947368425,0.45,16.483947368421052,35.534473684210525,0.1126315789473684,0.8771052631578947,,35.534473684210525,Good
Amaravati,2019-10-03,19.853684210526318,33.54842105263158,4.776432160815586,24.06203517586936,28.838467336685543,20.795263157894738,,16.473157894736843,35.911578947368426,0.1121052631578947,0.8736842105263157,0.2284210526315789,35.911578947368426,Good
Amaravati,2019-10-04,20.140263157894736,33.85631578947368,4.776432160849916,24.06203517563909,28.8384673364838,20.693947368421053,0.45,16.46236842105263,,0.111578947368421,0.8702631578947368,0.2313157894736842,36.28868421052631,Good
Amaravati,2019-10-05,,34.16421052631579,4.776432160845447,,,20.59263157894737,0.45,16.45157894736842,36.66578947368421,0.1110526315789473,0.8668421052631579,0.2342105263157894,36.66578947368421,Good
Amaravati,2019-10-06,20.713421052631578,34.4721052631579,4.776432160876803,24.06203517559001,28.83846733646175,20.491315789473685,0.45,16.44078947368421,37.04289473684211,0.1105263157894736,0.8634210526315789,0.2371052631578947,37.04289473684211,Good
Amaravati,2019-10-07,21.0,,2.21,12.32,14.53,20.39,0.45,16.43,37.42,0.11,0.86,0.24,37.42,Good
Amaravati,2019-10-08,23.31,39.09,2.21,12.18,14.39,17.46,0.55,18.77,,0.05,1.04,0.3,39.09,Good
Amaravati,2019-10-09,27.63,44.01,3.3,11.48,14.78,17.92,0.89,18.89,31.23,0.15,1.48,,46.05,Good
Amaravati,2019-10-10,21.05,31.3,5.93,,,11.94,0.7,12.85,24.81,0.16,2.59,0.27,35.083333333333336,Good
Amaravati,2019-10-11,18.12,33.96,5.09,11.78,16.869999999999997,12.69,0.46,14.24,,0.12,2.45,0.54,33.96,Good
Amaravati,2019-10-12,7.09,24.44,2.65,7.41,10.06,10.75,0.65,13.87,29.37,0.14,1.13,,32.5,Good
Amaravati,2019-10-13,7.08,21.25,3.19,7.96,11.15,9.64,0.45,13.99,,0.05,1.45,0.37,26.75,Good
Amaravati,2019-10-14,9.79,26.48,3.35,11.9,15.25,8.4,0.65,14.02,30.06,0.08,,0.39,32.5,Good
Amaravati,2019-10-15,32.29,56.07,2.67,12.02,14.69,12.43,,15.53,47.76,0.37,4.97,0.46,56.07,Satisfactory
Amaravati,2019-10-16,40.0,67.65,3.08,13.18,16.259999999999998,12.31,0.64,15.3,51.95,0.34,4.49,0.32,67.65,Satisfactory
Amaravati,2019-10-17,40.318669379240184,36.71,5.32,13.02,18.34,10.32,0.52,11.22,28.81,0.26,4.8,0.42,36.71,Good
Amaravati,2019-10-18,9.48,,,11.3,14.77,,0.58,12.14,27.95,0.13,2.5,0.32,29.0,Good
Amaravati,2019-10-19,13.78,24.72,3.08,10.61,13.69,10.25,0.47,11.83,,0.21,3.14,0.24,29.61,Good
Amaravati,2019-10-20,8.12,21.82,1.93,7.85,9.78,8.66,,11.39,34.36,0.08,2.0,0.18,34.36,Good
Amaravati,2019-10-21,9.99,25.65,3.25,12.56,15.81,8.36,0.72,8.72,,0.2,3.97,0.22,36.0,Good
Amaravati,2019-10-22,9.29,,8.72,16.43,25.15,7.32,0.59,11.26,25.66,0.25,2.18,0.28,29.5,Good
Amaravati,2019-10-23,11.75,23.54,3.84,13.51,17.35,,4.364197699826675,,23.48,0.15,1.74,0.16,36.0,Good
Amaravati,2019-10-24,7.14,23.73,4.15,11.84,15.99,7.79,0.5,8.21,28.73,0.19,1.11,0.23,28.73,Good
Amaravati,2019-10-25,7.53,26.41,3.75,10.7,14.45,7.21,0.46,5.29,25.04,0.14,1.46,0.16,26.41,Good
Amaravati,2019-10-26,11.82,27.75,3.59,11.1,14.69,7.35,0.72,9.54,24.82,0.2,3.1,0.22,36.0,Good
Amaravati,2019-10-27,18.57,,3.0,9.97,12.97,8.32,0.76,14.66,22.53,0.23,3.37,0.22,38.0,Good
Amaravati,2019-10-28,38.32,53.68,3.85,9.76,13.61,7.89,0.55,18.55,30.26,0.24,,0.17,63.36827586206897,Satisfactory
Amaravati,2019-10-29,19.51,39.12,3.98,13.009999999999998,16.99,8.33,0.65,15.46,29.36,0.22,,0.24,39.12,Good
Amaravati,2019-10-30,,35.57,6.02,13.63,19.65,8.18,0.62,12.08,28.76,0.2,2.33,0.22,35.57,Good
Amaravati,2019-10-31,12.01,28.41,7.47,13.82,21.29,6.44,0.64,11.34,25.6,0.27,4.01,0.29,32.0,Good
Amaravati,2019-11-01,12.95,35.12,6.0,13.44,19.44,6.68,0.58,12.65,,0.17,2.21,0.2,35.12,Good
Amaravati,2019-11-02,18.41,39.48,7.8,11.45,19.25,7.12,0.6,11.51,31.08,0.16,1.6,0.16,39.48,Good
Amaravati,2019-11-03,42.98,74.55,5.08,,,9.29,0.67,12.3,45.78,0.31,2.35,0.18,74.55,Satisfactory
Amaravati,2019-11-04,56.76,101.39,4.62,20.7,,10.74,0.68,,41.87,0.44,5.99,0.21,101.25912751677852,Moderate
Amaravati,2019-11-05,78.45,137.41,6.19,26.0,32.19,11.21,0.82,29.06,42.11,0.59,5.45,0.28,160.57068965517243,Moderate
Amaravati,2019-11-06,89.53,148.15,4.0,22.79,26.79,13.0,0.89,20.75,42.72,0.79,9.7,0.27,198.3955172413793,Moderate
Amaravati,2019-11-07,85.95,135.44,4.35,24.78,29.130000000000003,,1.04,15.74,,0.58,5.05,0.22,186.1741379310345,Moderate
Amaravati,2019-11-08,81.5,128.86,3.06,20.13,23.19,13.9,0.93,21.32,52.53,0.46,4.72,0.17,170.98275862068965,Moderate
Amaravati,2019-11-09,147.0529606259734,128.41,2.2300000000000004,14.09,16.32,13.92,0.75,20.18,58.79,0.59,4.45,0.19,158.79551724137934,Moderate
Amaravati,2019-11-10,51.46,82.75,1.84,12.24,14.08,11.48,0.64,11.75,44.89,0.49,2.46,0.12,85.57034482758621,Satisfactory
Amaravati,2019-11-11,39.26,68.41,2.81,16.23,19.04,10.87,0.67,10.97,39.44,0.33,2.9,0.11,68.41,Satisfactory
Amaravati,2019-11-12,37.5,69.2,4.33,20.42,24.75,10.74,0.91,11.84,34.42,0.22,2.58,0.16,69.2,Satisfactory
Amaravati,2019-11-13,45.41,76.67,2.6,14.75,17.35,,0.64,13.6,50.03,0.26,4.34,0.1,76.67,Satisfactory
Amaravati,2019-11-14,50.33,91.06,,16.68,,10.46,0.93,10.82,59.48,0.36,2.64,0.24,91.06,Satisfactory
Amaravati,2019-11-15,60.86,97.67,2.41,13.27,15.68,10.84,0.8,,60.81,0.28,3.78,0.11,97.67,Satisfactory
Amaravati,2019-11-16,64.88,104.25,2.5,15.42,17.92,11.54,1.04,,47.96,0.35,4.66,,114.24551724137928,Moderate
Amaravati,2019-11-17,,109.47,,18.14,,11.38,0.83,22.37,37.65,0.21,4.76,0.12,111.13896551724136,Moderate
Amaravati,2019-11-18,,72.25,2.7,14.32,17.02,10.74,0.81,15.71,37.44,0.16,2.7,0.14,72.25,Satisfactory
Amaravati,2019-11-19,62.31,89.89,2.51,14.9,17.41,12.77,1.0,,49.95,0.22,1.34,0.18,105.47206896551724,Moderate
Amaravati,2019-11-20,,113.24,2.34,12.84,15.18,13.44,0.79,14.86,60.68,0.31,1.85,0.12,166.78379310344826,Moderate
Amaravati,2019-11-21,63.19,97.39,2.34,13.46,15.8,11.1,0.98,,65.38,0.48,2.41,0.1,108.47620689655172,Moderate
Amaravati,2019-11-22,53.15,87.02,2.74,15.54,18.28,9.58,0.65,7.74,55.76,0.6,-12.8,0.11,88.42586206896551,Satisfactory
Amaravati,2019-11-23,63.39,100.23,2.4,15.36,17.759999999999998,11.13,0.71,12.64,48.1,,6.28,0.17,109.15896551724138,Moderate
Amaravati,2019-11-24,76.12,111.89,1.96,16.19,18.15,,0.83,13.3,51.68,0.66,8.57,0.17,152.6165517241379,Moderate
Amaravati,2019-11-25,83.5,121.3,2.75,15.78,18.53,13.62,0.81,14.34,61.97,0.56,4.21,0.14,177.81034482758622,Moderate
Amaravati,2019-11-26,79.85,124.9,,16.51,19.12,13.29,1.15,17.76,62.87,0.73,3.13,0.16,165.34999999999997,Moderate
Amaravati,2019-11-27,68.76,109.47,2.82,21.1,23.92,11.88,,19.3,55.76,0.71,6.18,0.2,127.49103448275864,Moderate
Amaravati,2019-11-28,57.83,,2.46,14.13,16.59,10.05,0.78,15.1,51.67,0.4,,0.15,96.33344827586208,Satisfactory
Amaravati,2019-11-29,35.69,63.76,2.11,14.42,16.53,9.11,0.67,14.59,43.35,0.49,8.64,0.14,63.76,Satisfactory
Amaravati,2019-11-30,55.2,86.24,2.55,12.3,14.85,11.27,0.81,18.46,44.15,0.21,4.76,0.1,91.8896551724138,Satisfactory
Amaravati,2019-12-01,65.14,106.58,2.68,16.03,18.71,15.72,0.95,9.83,43.92,0.15,2.41,0.1,115.13310344827586,Moderate
Amaravati,2019-12-02,55.72,86.96,2.85,13.9,16.75,14.4,0.7,10.3,42.3,0.21,1.95,0.1,92.76827586206898,Satisfactory
Amaravati,2019-12-03,63.99,97.97,2.930000000000001,14.49,17.42,17.28,0.72,14.19,43.47,0.28,,,111.20724137931036,Moderate
Amaravati,2019-12-04,77.57,114.45,3.06,14.81,17.87,20.71,0.83,14.99,56.45,0.36,1.69,0.11,157.56655172413792,Moderate
Amaravati,2019-12-05,82.76,122.21,3.15,22.64,25.79,18.82,0.78,29.74,55.26,0.85,8.1,0.14,175.28413793103448,Moderate
Amaravati,2019-12-06,90.54,132.55,3.23,23.89,27.12,16.04,1.0,,63.55,0.73,6.25,0.1,121.96275167785237,Moderate
Amaravati,2019-12-07,61.25,,3.05,19.42,22.47,12.59,0.95,,60.61,0.86,,0.1075,101.85344827586206,Moderate
Amaravati,2019-12-08,36.75,63.62,2.46,12.29,14.75,11.52,0.56,12.2,42.28,0.18,2.81,0.115,63.62,Satisfactory
Amaravati,2019-12-09,,49.69,4.02,15.4,19.42,10.42,0.52,13.35,37.78,0.24,7.47,0.1225,49.69,Good
Amaravati,2019-12-10,39.12,69.06,5.93,24.73,30.66,14.14,0.77,,34.82,0.71,,,69.06,Satisfactory
Amaravati,2019-12-11,,,4.899999999999999,22.53,,13.61,0.68,,36.02,0.76,4.92,,85.53655172413792,Satisfactory
Amaravati,2019-12-12,38.89,66.08,3.95,18.7,,13.46,0.62,10.22,36.73,0.88,12.73,0.15,66.08,Satisfactory
Amaravati,2019-12-13,35.8,62.14,3.3,16.11,19.41,16.42,0.62,12.83,,0.49,4.63,0.12,62.14,Satisfactory
Amaravati,2019-12-14,39.06,63.53,2.22,13.1,15.32,14.38,0.55,13.87,,0.44,12.72,0.1,64.61862068965517,Satisfactory
Amaravati,2019-12-15,47.53,79.0,2.62,17.58,20.2,13.85,0.65,17.05,41.13,,,0.19,79.0,Satisfactory
Amaravati,2019-12-16,46.6,78.44,,17.93,22.11,14.81,0.62,18.96,43.5,0.59,6.47,0.18,78.44,Satisfactory
Amaravati,2019-12-17,67.15,107.1,,,29.98,19.74,0.84,12.22,,1.2,9.82,0.25,121.99482758620692,Moderate
Amaravati,2019-12-18,66.82,105.01,2.43,,19.58,19.94,0.75,12.67,53.85,1.3,12.96,0.23,120.86827586206894,Moderate
Amaravati,2019-12-19,83.16,120.25,2.51,17.41,,23.06,0.76,17.03,49.59,1.33,14.69,0.13,176.64965517241376,Moderate
Amaravati,2019-12-20,79.92,119.82,,19.92,22.48,20.43,0.9,23.63,43.53,0.87,3.69,0.15,165.58896551724138,Moderate
Amaravati,2019-12-21,83.64,118.52,,15.67,,19.48,0.84,16.5,50.47,,4.12,0.12,178.288275862069,Moderate
Amaravati,2019-12-22,72.34,103.82,1.6,13.46,15.06,18.4,0.71,,56.41,0.75,5.72,0.11,139.71241379310345,Moderate
Amaravati,2019-12-23,72.99,,1.88,,,,0.69,11.56,57.63,0.93,4.69,0.12,141.93137931034482,Moderate
Amaravati,2019-12-24,76.56,115.06,1.87,,,16.52,0.82,14.21,56.77,0.98,5.28,0.11,154.1186206896552,Moderate
Amaravati,2019-12-25,84.51,120.22,,,14.89,14.6,0.95,17.69,54.0,1.19,3.31,0.12,181.25827586206896,Moderate
Amaravati,2019-12-26,50.52,81.46,2.37,14.79,17.16,13.24,,13.86,32.95,0.89,2.1,0.12,83.98206896551724,Satisfactory
Amaravati,2019-12-27,41.79,73.58,3.48,17.65,21.13,13.75,0.63,14.1,29.21,0.74,2.45,0.13,73.58,Satisfactory
Amaravati,2019-12-28,57.09,88.15,2.19,15.800000000000002,17.990000000000002,15.74,0.78,9.56,35.44,0.92,2.46,0.12,95.08310344827586,Satisfactory
Amaravati,2019-12-29,74.45,110.95,1.54,,,16.66,0.75,19.09,59.61,1.04,2.28,0.15,146.91551724137932,Moderate
Amaravati,2019-12-30,59.42,90.44,1.63,12.73,14.36,14.39,0.92,20.55,63.08,0.87,6.68,0.15,99.02,Satisfactory
Amaravati,2019-12-31,49.5,80.8,1.67,12.64,14.31,14.44,0.64,17.14,64.8,0.7,1.44,0.11,82.25862068965517,Satisfactory
Amaravati,2020-01-01,59.64,88.85,1.67,12.12,13.79,14.99,0.77,17.53,57.26,0.89,3.38,0.12,99.39172413793104,Satisfactory
Amaravati,2020-01-02,42.46,65.39,1.72,12.17,13.89,14.75,0.73,17.09,55.17,0.79,2.12,0.11,70.36344827586207,Satisfactory
Amaravati,2020-01-03,39.07,62.93,1.8100000000000005,13.53,15.34,14.43,0.69,22.14,43.7,0.77,3.4,0.17,64.63551724137932,Satisfactory
